panel_row,arch,mechanism,cell,epoch,dev_cer
1,rwkv6,vanilla,7m_rwkv6_lion_vanilla_seed42,27,0.101930017537205
1,rwkv6,vanilla,7m_rwkv6_lion_vanilla_seed42,28,0.1012128227479295
1,rwkv6,vanilla,7m_rwkv6_lion_vanilla_seed42,29,0.0994002647100813
1,rwkv6,vanilla,7m_rwkv6_lion_vanilla_seed42,30,0.0977635165354486
1,rwkv6,vanilla,7m_rwkv6_lion_vanilla_seed42,31,0.0969676197069266
1,rwkv6,vanilla,7m_rwkv6_lion_vanilla_seed42,32,0.094606483267043
1,rwkv6,vanilla,7m_rwkv6_lion_vanilla_seed42,33,0.0946437327558574
1,rwkv6,vanilla,7m_rwkv6_lion_vanilla_seed42,34,0.0927575995579208
1,rwkv6,vanilla,7m_rwkv6_lion_vanilla_seed42,35,0.0922765146480454
1,rwkv6,vanilla,7m_rwkv6_lion_vanilla_seed42,36,0.0907747876544789
1,rwkv6,vanilla,7m_rwkv6_lion_vanilla_seed42,37,0.0896896693857202
1,rwkv6,vanilla,7m_rwkv6_lion_vanilla_seed42,38,0.0891542022619982
1,rwkv6,vanilla,7m_rwkv6_lion_vanilla_seed42,39,0.0881096367256845
1,rwkv6,vanilla,7m_rwkv6_lion_vanilla_seed42,40,0.0878942227417433
1,rwkv6,vanilla,7m_rwkv6_lion_vanilla_seed42,41,0.0882669543972176
1,rwkv6,vanilla,7m_rwkv6_lion_vanilla_seed42,42,0.0871911727571627
1,rwkv6,vanilla,7m_rwkv6_lion_vanilla_seed42,43,0.0872686988669805
1,rwkv6,vanilla,7m_rwkv6_lion_vanilla_seed42,44,0.0869055970406455
1,rwkv6,vanilla,7m_rwkv6_lion_vanilla_seed42,45,0.0871280742942714
1,rwkv6,vanilla,7m_rwkv6_lion_vanilla_seed42,46,0.0862326586470513
1,rwkv6,vanilla,7m_rwkv6_lion_vanilla_seed42,47,0.0862153451196526
1,rwkv6,vanilla,7m_rwkv6_lion_vanilla_seed42,48,0.0860156154487307
1,rwkv6,vanilla,7m_rwkv6_lion_vanilla_seed42,49,0.0859692075497345
1,rwkv6,vanilla,7m_rwkv6_lion_vanilla_seed42,50,0.0858034183438819
1,rwkv6,MSDC,7m_rwkv6_lion_multidil_v2_seed42,1,0.5256393564754732
1,rwkv6,MSDC,7m_rwkv6_lion_multidil_v2_seed42,2,0.3476984669752502
1,rwkv6,MSDC,7m_rwkv6_lion_multidil_v2_seed42,3,0.2827847240190745
1,rwkv6,MSDC,7m_rwkv6_lion_multidil_v2_seed42,4,0.2424656569798338
1,rwkv6,MSDC,7m_rwkv6_lion_multidil_v2_seed42,5,0.2125714041597509
1,rwkv6,MSDC,7m_rwkv6_lion_multidil_v2_seed42,6,0.1930367917962983
1,rwkv6,MSDC,7m_rwkv6_lion_multidil_v2_seed42,7,0.179572528979013
1,rwkv6,MSDC,7m_rwkv6_lion_multidil_v2_seed42,8,0.1634568702264034
1,rwkv6,MSDC,7m_rwkv6_lion_multidil_v2_seed42,9,0.1539346930892333
1,rwkv6,MSDC,7m_rwkv6_lion_multidil_v2_seed42,10,0.1460395288648354
1,rwkv6,MSDC,7m_rwkv6_lion_multidil_v2_seed42,11,0.1372262430713859
1,rwkv6,MSDC,7m_rwkv6_lion_multidil_v2_seed42,12,0.1325959473633624
1,rwkv6,MSDC,7m_rwkv6_lion_multidil_v2_seed42,13,0.1274869800057649
1,rwkv6,MSDC,7m_rwkv6_lion_multidil_v2_seed42,14,0.1223902200999841
1,rwkv6,MSDC,7m_rwkv6_lion_multidil_v2_seed42,15,0.1194198034891673
1,rwkv6,MSDC,7m_rwkv6_lion_multidil_v2_seed42,16,0.1144383541023699
1,rwkv6,MSDC,7m_rwkv6_lion_multidil_v2_seed42,17,0.1112856692833933
1,rwkv6,MSDC,7m_rwkv6_lion_multidil_v2_seed42,18,0.1083814293903056
1,rwkv6,MSDC,7m_rwkv6_lion_multidil_v2_seed42,19,0.1055048956333331
1,rwkv6,MSDC,7m_rwkv6_lion_multidil_v2_seed42,20,0.1037136717173003
1,rwkv6,MSDC,7m_rwkv6_lion_multidil_v2_seed42,21,0.1005369918928328
1,rwkv6,MSDC,7m_rwkv6_lion_multidil_v2_seed42,22,0.0996892090778821
1,rwkv6,MSDC,7m_rwkv6_lion_multidil_v2_seed42,23,0.0973365502187504
1,rwkv6,MSDC,7m_rwkv6_lion_multidil_v2_seed42,24,0.09655273526297
1,rwkv6,MSDC,7m_rwkv6_lion_multidil_v2_seed42,25,0.0931294759373487
1,rwkv6,MSDC,7m_rwkv6_lion_multidil_v2_seed42,26,0.0925077559804027
1,rwkv6,MSDC,7m_rwkv6_lion_multidil_v2_seed42,27,0.0899072201973305
1,rwkv6,MSDC,7m_rwkv6_lion_multidil_v2_seed42,28,0.0892828610015656
1,rwkv6,MSDC,7m_rwkv6_lion_multidil_v2_seed42,29,0.0878715753989639
1,rwkv6,MSDC,7m_rwkv6_lion_multidil_v2_seed42,30,0.0868851577070461
1,rwkv6,MSDC,7m_rwkv6_lion_multidil_v2_seed42,31,0.0853915295028532
1,rwkv6,MSDC,7m_rwkv6_lion_multidil_v2_seed42,32,0.0844989687103129
1,rwkv6,MSDC,7m_rwkv6_lion_multidil_v2_seed42,33,0.0842189538269216
1,rwkv6,MSDC,7m_rwkv6_lion_multidil_v2_seed42,34,0.0813051008618298
1,rwkv6,MSDC,7m_rwkv6_lion_multidil_v2_seed42,35,0.0819910972509714
1,rwkv6,MSDC,7m_rwkv6_lion_multidil_v2_seed42,36,0.0808018228493967
1,rwkv6,MSDC,7m_rwkv6_lion_multidil_v2_seed42,37,0.0802116924161068
1,rwkv6,MSDC,7m_rwkv6_lion_multidil_v2_seed42,38,0.0791954623327584
1,rwkv6,MSDC,7m_rwkv6_lion_multidil_v2_seed42,39,0.0790570547540664
1,rwkv6,MSDC,7m_rwkv6_lion_multidil_v2_seed42,40,0.0777478483570396
1,rwkv6,MSDC,7m_rwkv6_lion_multidil_v2_seed42,41,0.0775517449577156
1,rwkv6,MSDC,7m_rwkv6_lion_multidil_v2_seed42,42,0.0769452082174511
1,rwkv6,MSDC,7m_rwkv6_lion_multidil_v2_seed42,43,0.0774187056016146
1,rwkv6,MSDC,7m_rwkv6_lion_multidil_v2_seed42,44,0.0772297165157044
1,rwkv6,MSDC,7m_rwkv6_lion_multidil_v2_seed42,45,0.0767838787846854
1,rwkv6,MSDC,7m_rwkv6_lion_multidil_v2_seed42,46,0.0767996193233601
1,rwkv6,MSDC,7m_rwkv6_lion_multidil_v2_seed42,47,0.0766893222711693
1,rwkv6,MSDC,7m_rwkv6_lion_multidil_v2_seed42,48,0.0765639468889749
1,rwkv6,MSDC,7m_rwkv6_lion_multidil_v2_seed42,49,0.076537249525455
1,rwkv6,MSDC,7m_rwkv6_lion_multidil_v2_seed42,50,0.0764343024168464
1,rwkv6,CVD,7m_rwkv6_lion_lucid_chunked_seed42,1,0.51480538842015
1,rwkv6,CVD,7m_rwkv6_lion_lucid_chunked_seed42,2,0.358328917027321
1,rwkv6,CVD,7m_rwkv6_lion_lucid_chunked_seed42,3,0.2989460808454481
1,rwkv6,CVD,7m_rwkv6_lion_lucid_chunked_seed42,4,0.2553473179672067
1,rwkv6,CVD,7m_rwkv6_lion_lucid_chunked_seed42,5,0.2304375520421039
1,rwkv6,CVD,7m_rwkv6_lion_lucid_chunked_seed42,6,0.2119710213448995
1,rwkv6,CVD,7m_rwkv6_lion_lucid_chunked_seed42,7,0.1948622054150478
1,rwkv6,CVD,7m_rwkv6_lion_lucid_chunked_seed42,8,0.1841252871684162
1,rwkv6,CVD,7m_rwkv6_lion_lucid_chunked_seed42,9,0.1727143592296013
1,rwkv6,CVD,7m_rwkv6_lion_lucid_chunked_seed42,10,0.163468901307161
1,rwkv6,CVD,7m_rwkv6_lion_lucid_chunked_seed42,11,0.1560627188144681
1,rwkv6,CVD,7m_rwkv6_lion_lucid_chunked_seed42,12,0.1487843669336634
1,rwkv6,CVD,7m_rwkv6_lion_lucid_chunked_seed42,13,0.1432078589656575
1,rwkv6,CVD,7m_rwkv6_lion_lucid_chunked_seed42,14,0.1387735544354195
1,rwkv6,CVD,7m_rwkv6_lion_lucid_chunked_seed42,15,0.1330732043998004
1,rwkv6,CVD,7m_rwkv6_lion_lucid_chunked_seed42,16,0.1283026025460657
1,rwkv6,CVD,7m_rwkv6_lion_lucid_chunked_seed42,17,0.1259239856312177
1,rwkv6,CVD,7m_rwkv6_lion_lucid_chunked_seed42,18,0.1246396355039661
1,rwkv6,CVD,7m_rwkv6_lion_lucid_chunked_seed42,19,0.119103691213656
1,rwkv6,CVD,7m_rwkv6_lion_lucid_chunked_seed42,20,0.1170785430896668
1,rwkv6,CVD,7m_rwkv6_lion_lucid_chunked_seed42,21,0.1151968748323859
1,rwkv6,CVD,7m_rwkv6_lion_lucid_chunked_seed42,22,0.1131015232026806
1,rwkv6,CVD,7m_rwkv6_lion_lucid_chunked_seed42,23,0.1115582938300181
1,rwkv6,CVD,7m_rwkv6_lion_lucid_chunked_seed42,24,0.1077677694562216
1,rwkv6,CVD,7m_rwkv6_lion_lucid_chunked_seed42,25,0.1043748716995966
1,rwkv6,CVD,7m_rwkv6_lion_lucid_chunked_seed42,26,0.1031842934383692
1,rwkv6,CVD,7m_rwkv6_lion_lucid_chunked_seed42,27,0.1020482389723216
1,rwkv6,CVD,7m_rwkv6_lion_lucid_chunked_seed42,28,0.0992838414254263
1,rwkv6,CVD,7m_rwkv6_lion_lucid_chunked_seed42,29,0.0982393494335393
1,rwkv6,CVD,7m_rwkv6_lion_lucid_chunked_seed42,30,0.0970384585486389
1,rwkv6,CVD,7m_rwkv6_lion_lucid_chunked_seed42,31,0.0959282135998136
1,rwkv6,CVD,7m_rwkv6_lion_lucid_chunked_seed42,32,0.0952118335019588
1,rwkv6,CVD,7m_rwkv6_lion_lucid_chunked_seed42,33,0.0938371053919551
1,rwkv6,CVD,7m_rwkv6_lion_lucid_chunked_seed42,34,0.0923385634497734
1,rwkv6,CVD,7m_rwkv6_lion_lucid_chunked_seed42,35,0.0910596415072805
1,rwkv6,CVD,7m_rwkv6_lion_lucid_chunked_seed42,36,0.0907944737624202
1,rwkv6,CVD,7m_rwkv6_lion_lucid_chunked_seed42,37,0.0896241320257904
1,rwkv6,CVD,7m_rwkv6_lion_lucid_chunked_seed42,38,0.0885061333188843
1,rwkv6,CVD,7m_rwkv6_lion_lucid_chunked_seed42,39,0.0885782195652403
1,rwkv6,CVD,7m_rwkv6_lion_lucid_chunked_seed42,40,0.0883056130611537
1,rwkv6,CVD,7m_rwkv6_lion_lucid_chunked_seed42,41,0.0872345320662568
1,rwkv6,CVD,7m_rwkv6_lion_lucid_chunked_seed42,42,0.0871168647038421
1,rwkv6,CVD,7m_rwkv6_lion_lucid_chunked_seed42,43,0.0867108685364403
1,rwkv6,CVD,7m_rwkv6_lion_lucid_chunked_seed42,44,0.085998503732394
1,rwkv6,CVD,7m_rwkv6_lion_lucid_chunked_seed42,45,0.0860892610395099
1,rwkv6,CVD,7m_rwkv6_lion_lucid_chunked_seed42,46,0.0859357873142792
1,rwkv6,CVD,7m_rwkv6_lion_lucid_chunked_seed42,47,0.0861146643912697
1,rwkv6,CVD,7m_rwkv6_lion_lucid_chunked_seed42,48,0.0857989436454995
1,rwkv6,CVD,7m_rwkv6_lion_lucid_chunked_seed42,49,0.0857407616498135
1,rwkv6,CVD,7m_rwkv6_lion_lucid_chunked_seed42,50,0.0858689717655598
1,rwkv6,DHO,7m_rwkv6_lion_rse_depth_viscosity_seed42,1,0.4919405577657451
1,rwkv6,DHO,7m_rwkv6_lion_rse_depth_viscosity_seed42,2,0.3216901035962082
1,rwkv6,DHO,7m_rwkv6_lion_rse_depth_viscosity_seed42,3,0.2615311863595832
1,rwkv6,DHO,7m_rwkv6_lion_rse_depth_viscosity_seed42,4,0.223282287088026
1,rwkv6,DHO,7m_rwkv6_lion_rse_depth_viscosity_seed42,5,0.2012668671739199
1,rwkv6,DHO,7m_rwkv6_lion_rse_depth_viscosity_seed42,6,0.1828772968450014
1,rwkv6,DHO,7m_rwkv6_lion_rse_depth_viscosity_seed42,7,0.1707714954892485
1,rwkv6,DHO,7m_rwkv6_lion_rse_depth_viscosity_seed42,8,0.1572687896929884
1,rwkv6,DHO,7m_rwkv6_lion_rse_depth_viscosity_seed42,9,0.1483914440163797
1,rwkv6,DHO,7m_rwkv6_lion_rse_depth_viscosity_seed42,10,0.1393944859603826
1,rwkv6,DHO,7m_rwkv6_lion_rse_depth_viscosity_seed42,11,0.1337555892420347
1,rwkv6,DHO,7m_rwkv6_lion_rse_depth_viscosity_seed42,12,0.1253445274122938
1,rwkv6,DHO,7m_rwkv6_lion_rse_depth_viscosity_seed42,13,0.1221175867706551
1,rwkv6,DHO,7m_rwkv6_lion_rse_depth_viscosity_seed42,14,0.1180304441776639
1,rwkv6,DHO,7m_rwkv6_lion_rse_depth_viscosity_seed42,15,0.1140580057500042
1,rwkv6,DHO,7m_rwkv6_lion_rse_depth_viscosity_seed42,16,0.1101959358701004
1,rwkv6,DHO,7m_rwkv6_lion_rse_depth_viscosity_seed42,17,0.1084179785754465
1,rwkv6,DHO,7m_rwkv6_lion_rse_depth_viscosity_seed42,18,0.1054986733286882
1,rwkv6,DHO,7m_rwkv6_lion_rse_depth_viscosity_seed42,19,0.1024145053848813
1,rwkv6,DHO,7m_rwkv6_lion_rse_depth_viscosity_seed42,20,0.1001644536332449
1,rwkv6,DHO,7m_rwkv6_lion_rse_depth_viscosity_seed42,21,0.0980433041947302
1,rwkv6,DHO,7m_rwkv6_lion_rse_depth_viscosity_seed42,22,0.0951956555734747
1,rwkv6,DHO,7m_rwkv6_lion_rse_depth_viscosity_seed42,23,0.0942230036156234
1,rwkv6,DHO,7m_rwkv6_lion_rse_depth_viscosity_seed42,24,0.0927597165527673
1,rwkv6,DHO,7m_rwkv6_lion_rse_depth_viscosity_seed42,25,0.090336866167792
1,rwkv6,DHO,7m_rwkv6_lion_rse_depth_viscosity_seed42,26,0.0896111186835142
1,rwkv6,DHO,7m_rwkv6_lion_rse_depth_viscosity_seed42,27,0.0877403980960418
1,rwkv6,DHO,7m_rwkv6_lion_rse_depth_viscosity_seed42,28,0.0856289399113093
1,rwkv6,DHO,7m_rwkv6_lion_rse_depth_viscosity_seed42,29,0.0852164145309078
1,rwkv6,DHO,7m_rwkv6_lion_rse_depth_viscosity_seed42,30,0.0839450371157546
1,rwkv6,DHO,7m_rwkv6_lion_rse_depth_viscosity_seed42,31,0.0824388591546242
1,rwkv6,DHO,7m_rwkv6_lion_rse_depth_viscosity_seed42,32,0.0813151310336873
1,rwkv6,DHO,7m_rwkv6_lion_rse_depth_viscosity_seed42,33,0.0810369775601439
1,rwkv6,DHO,7m_rwkv6_lion_rse_depth_viscosity_seed42,34,0.0790451110508762
1,rwkv6,DHO,7m_rwkv6_lion_rse_depth_viscosity_seed42,35,0.0781589821693978
1,rwkv6,DHO,7m_rwkv6_lion_rse_depth_viscosity_seed42,36,0.0769156729221782
1,rwkv6,DHO,7m_rwkv6_lion_rse_depth_viscosity_seed42,37,0.0766519788800881
1,rwkv6,DHO,7m_rwkv6_lion_rse_depth_viscosity_seed42,38,0.0759093160282271
1,rwkv6,DHO,7m_rwkv6_lion_rse_depth_viscosity_seed42,39,0.0758302155278852
1,rwkv6,DHO,7m_rwkv6_lion_rse_depth_viscosity_seed42,40,0.0747825370895861
1,rwkv6,DHO,7m_rwkv6_lion_rse_depth_viscosity_seed42,41,0.0740309465216792
1,rwkv6,DHO,7m_rwkv6_lion_rse_depth_viscosity_seed42,42,0.0741950985017622
1,rwkv6,DHO,7m_rwkv6_lion_rse_depth_viscosity_seed42,43,0.0734804720581343
1,rwkv6,DHO,7m_rwkv6_lion_rse_depth_viscosity_seed42,44,0.0735665597202607
1,rwkv6,DHO,7m_rwkv6_lion_rse_depth_viscosity_seed42,45,0.0732343923308262
1,rwkv6,DHO,7m_rwkv6_lion_rse_depth_viscosity_seed42,46,0.0731583066424499
1,rwkv6,DHO,7m_rwkv6_lion_rse_depth_viscosity_seed42,47,0.0729169712525895
1,rwkv6,DHO,7m_rwkv6_lion_rse_depth_viscosity_seed42,48,0.073057495244158
1,rwkv6,DHO,7m_rwkv6_lion_rse_depth_viscosity_seed42,49,0.0726881977002582
1,rwkv6,DHO,7m_rwkv6_lion_rse_depth_viscosity_seed42,50,0.0727429209598931
1,rwkv6,composition,7m_rwkv6_lion_p7_seed42,1,0.5099646418772802
1,rwkv6,composition,7m_rwkv6_lion_p7_seed42,2,0.3443638392650164
1,rwkv6,composition,7m_rwkv6_lion_p7_seed42,3,0.2807207195788844
1,rwkv6,composition,7m_rwkv6_lion_p7_seed42,4,0.2358813861477895
1,rwkv6,composition,7m_rwkv6_lion_p7_seed42,5,0.2091631372315578
1,rwkv6,composition,7m_rwkv6_lion_p7_seed42,6,0.1889559354737861
1,rwkv6,composition,7m_rwkv6_lion_p7_seed42,7,0.1773552482994212
1,rwkv6,composition,7m_rwkv6_lion_p7_seed42,8,0.1617963217516534
1,rwkv6,composition,7m_rwkv6_lion_p7_seed42,9,0.1562688782537218
1,rwkv6,composition,7m_rwkv6_lion_p7_seed42,10,0.1441251373875193
1,rwkv6,composition,7m_rwkv6_lion_p7_seed42,11,0.1362689418491693
1,rwkv6,composition,7m_rwkv6_lion_p7_seed42,12,0.1296111498967858
1,rwkv6,composition,7m_rwkv6_lion_p7_seed42,13,0.1244732377732713
1,rwkv6,composition,7m_rwkv6_lion_p7_seed42,14,0.1202383442823044
1,rwkv6,composition,7m_rwkv6_lion_p7_seed42,15,0.1154957941336
1,rwkv6,composition,7m_rwkv6_lion_p7_seed42,16,0.1117366224387518
1,rwkv6,composition,7m_rwkv6_lion_p7_seed42,17,0.1102791370006161
1,rwkv6,composition,7m_rwkv6_lion_p7_seed42,18,0.1067272244802229
1,rwkv6,composition,7m_rwkv6_lion_p7_seed42,19,0.1051803534234181
1,rwkv6,composition,7m_rwkv6_lion_p7_seed42,20,0.1014096432392298
1,rwkv6,composition,7m_rwkv6_lion_p7_seed42,21,0.0989320625156414
1,rwkv6,composition,7m_rwkv6_lion_p7_seed42,22,0.0969851489137988
1,rwkv6,composition,7m_rwkv6_lion_p7_seed42,23,0.0942045159039466
1,rwkv6,composition,7m_rwkv6_lion_p7_seed42,24,0.0931152776639028
1,rwkv6,composition,7m_rwkv6_lion_p7_seed42,25,0.091674695792626
1,rwkv6,composition,7m_rwkv6_lion_p7_seed42,26,0.0904370038777276
1,rwkv6,composition,7m_rwkv6_lion_p7_seed42,27,0.0892974739810999
1,rwkv6,composition,7m_rwkv6_lion_p7_seed42,28,0.0865403447465408
1,rwkv6,composition,7m_rwkv6_lion_p7_seed42,29,0.0863839590786144
1,rwkv6,composition,7m_rwkv6_lion_p7_seed42,30,0.0848520320232336
1,rwkv6,composition,7m_rwkv6_lion_p7_seed42,31,0.0838515626465841
1,rwkv6,composition,7m_rwkv6_lion_p7_seed42,32,0.0822680952478465
1,rwkv6,composition,7m_rwkv6_lion_p7_seed42,33,0.0822675028219171
1,rwkv6,composition,7m_rwkv6_lion_p7_seed42,34,0.0808358958584687
1,rwkv6,composition,7m_rwkv6_lion_p7_seed42,35,0.0804977235403309
1,rwkv6,composition,7m_rwkv6_lion_p7_seed42,36,0.0798032208234916
1,rwkv6,composition,7m_rwkv6_lion_p7_seed42,37,0.0779496969711049
1,rwkv6,composition,7m_rwkv6_lion_p7_seed42,38,0.0781738284825474
1,rwkv6,composition,7m_rwkv6_lion_p7_seed42,39,0.077756054990723
1,rwkv6,composition,7m_rwkv6_lion_p7_seed42,40,0.0762934505560754
1,rwkv6,composition,7m_rwkv6_lion_p7_seed42,41,0.0762345039374841
1,rwkv6,composition,7m_rwkv6_lion_p7_seed42,42,0.0758518411844714
1,rwkv6,composition,7m_rwkv6_lion_p7_seed42,43,0.0759412052518065
1,rwkv6,composition,7m_rwkv6_lion_p7_seed42,44,0.0758903969746595
1,rwkv6,composition,7m_rwkv6_lion_p7_seed42,45,0.0750449843490185
1,rwkv6,composition,7m_rwkv6_lion_p7_seed42,46,0.07505761039625
1,rwkv6,composition,7m_rwkv6_lion_p7_seed42,47,0.0746237885106706
1,rwkv6,composition,7m_rwkv6_lion_p7_seed42,48,0.0749275622474354
1,rwkv6,composition,7m_rwkv6_lion_p7_seed42,49,0.0747908368814588
1,rwkv6,composition,7m_rwkv6_lion_p7_seed42,50,0.0748589081862604
1,mamba2,vanilla,7m_mamba2_lion_vanilla_seed42,1,0.4194717618454923
1,mamba2,vanilla,7m_mamba2_lion_vanilla_seed42,2,0.2940956976482427
1,mamba2,vanilla,7m_mamba2_lion_vanilla_seed42,3,0.250148733818442
1,mamba2,vanilla,7m_mamba2_lion_vanilla_seed42,4,0.2194801711435858
1,mamba2,vanilla,7m_mamba2_lion_vanilla_seed42,5,0.1965777835841543
1,mamba2,vanilla,7m_mamba2_lion_vanilla_seed42,6,0.1847152710693876
1,mamba2,vanilla,7m_mamba2_lion_vanilla_seed42,7,0.169416094379692
1,mamba2,vanilla,7m_mamba2_lion_vanilla_seed42,8,0.1612115631808697
1,mamba2,vanilla,7m_mamba2_lion_vanilla_seed42,9,0.1548439194834138
1,mamba2,vanilla,7m_mamba2_lion_vanilla_seed42,10,0.1462528756930406
1,mamba2,vanilla,7m_mamba2_lion_vanilla_seed42,11,0.1403791377733586
1,mamba2,vanilla,7m_mamba2_lion_vanilla_seed42,12,0.1341057878387239
1,mamba2,vanilla,7m_mamba2_lion_vanilla_seed42,13,0.1311251819102684
1,mamba2,vanilla,7m_mamba2_lion_vanilla_seed42,14,0.1277696173886784
1,mamba2,vanilla,7m_mamba2_lion_vanilla_seed42,15,0.1257909943018805
1,mamba2,vanilla,7m_mamba2_lion_vanilla_seed42,16,0.1200382048333496
1,mamba2,vanilla,7m_mamba2_lion_vanilla_seed42,17,0.1191789121744444
1,mamba2,vanilla,7m_mamba2_lion_vanilla_seed42,18,0.1185349568639421
1,mamba2,vanilla,7m_mamba2_lion_vanilla_seed42,19,0.1112950296652011
1,mamba2,vanilla,7m_mamba2_lion_vanilla_seed42,20,0.1124259348188886
1,mamba2,vanilla,7m_mamba2_lion_vanilla_seed42,21,0.1080433035953572
1,mamba2,vanilla,7m_mamba2_lion_vanilla_seed42,22,0.1083207527305774
1,mamba2,vanilla,7m_mamba2_lion_vanilla_seed42,23,0.1067929267635201
1,mamba2,vanilla,7m_mamba2_lion_vanilla_seed42,24,0.1043649684191069
1,mamba2,vanilla,7m_mamba2_lion_vanilla_seed42,25,0.102511601649648
1,mamba2,vanilla,7m_mamba2_lion_vanilla_seed42,26,0.1010184986094434
1,mamba2,vanilla,7m_mamba2_lion_vanilla_seed42,27,0.0988763865120038
1,mamba2,vanilla,7m_mamba2_lion_vanilla_seed42,28,0.1011970431365499
1,mamba2,vanilla,7m_mamba2_lion_vanilla_seed42,29,0.0983862360588364
1,mamba2,vanilla,7m_mamba2_lion_vanilla_seed42,30,0.0957434695520203
1,mamba2,vanilla,7m_mamba2_lion_vanilla_seed42,31,0.096323881030131
1,mamba2,vanilla,7m_mamba2_lion_vanilla_seed42,32,0.095542438193081
1,mamba2,vanilla,7m_mamba2_lion_vanilla_seed42,33,0.0950696432815341
1,mamba2,vanilla,7m_mamba2_lion_vanilla_seed42,34,0.0939956418697322
1,mamba2,vanilla,7m_mamba2_lion_vanilla_seed42,35,0.0913578954822364
1,mamba2,vanilla,7m_mamba2_lion_vanilla_seed42,36,0.0912574329234033
1,mamba2,vanilla,7m_mamba2_lion_vanilla_seed42,37,0.0899841771862224
1,mamba2,vanilla,7m_mamba2_lion_vanilla_seed42,38,0.0896237340564453
1,mamba2,vanilla,7m_mamba2_lion_vanilla_seed42,39,0.0894798184304601
1,mamba2,vanilla,7m_mamba2_lion_vanilla_seed42,40,0.0892081474555851
1,mamba2,vanilla,7m_mamba2_lion_vanilla_seed42,41,0.0884468873508227
1,mamba2,vanilla,7m_mamba2_lion_vanilla_seed42,42,0.0877399754275667
1,mamba2,vanilla,7m_mamba2_lion_vanilla_seed42,43,0.0888174858276729
1,mamba2,vanilla,7m_mamba2_lion_vanilla_seed42,44,0.0887283429529949
1,mamba2,vanilla,7m_mamba2_lion_vanilla_seed42,45,0.0875487535668586
1,mamba2,vanilla,7m_mamba2_lion_vanilla_seed42,46,0.0873911708904598
1,mamba2,vanilla,7m_mamba2_lion_vanilla_seed42,47,0.0871083961422596
1,mamba2,vanilla,7m_mamba2_lion_vanilla_seed42,48,0.0873531602385365
1,mamba2,vanilla,7m_mamba2_lion_vanilla_seed42,49,0.0870693903019219
1,mamba2,vanilla,7m_mamba2_lion_vanilla_seed42,50,0.0871960933357369
1,mamba2,MSDC,7m_mamba2_lion_multidil_v2_seed42,1,0.4342334151440315
1,mamba2,MSDC,7m_mamba2_lion_multidil_v2_seed42,2,0.2955462316300337
1,mamba2,MSDC,7m_mamba2_lion_multidil_v2_seed42,3,0.2502470546865583
1,mamba2,MSDC,7m_mamba2_lion_multidil_v2_seed42,4,0.214858433025858
1,mamba2,MSDC,7m_mamba2_lion_multidil_v2_seed42,5,0.1955264963658405
1,mamba2,MSDC,7m_mamba2_lion_multidil_v2_seed42,6,0.1789185640810659
1,mamba2,MSDC,7m_mamba2_lion_multidil_v2_seed42,7,0.1680087792666179
1,mamba2,MSDC,7m_mamba2_lion_multidil_v2_seed42,8,0.1600459557562982
1,mamba2,MSDC,7m_mamba2_lion_multidil_v2_seed42,9,0.1531333017556591
1,mamba2,MSDC,7m_mamba2_lion_multidil_v2_seed42,10,0.14281107942694
1,mamba2,MSDC,7m_mamba2_lion_multidil_v2_seed42,11,0.136729308458484
1,mamba2,MSDC,7m_mamba2_lion_multidil_v2_seed42,12,0.1314934519477107
1,mamba2,MSDC,7m_mamba2_lion_multidil_v2_seed42,13,0.1263701734003552
1,mamba2,MSDC,7m_mamba2_lion_multidil_v2_seed42,14,0.1227280300280301
1,mamba2,MSDC,7m_mamba2_lion_multidil_v2_seed42,15,0.1230506301045307
1,mamba2,MSDC,7m_mamba2_lion_multidil_v2_seed42,16,0.1181329544040687
1,mamba2,MSDC,7m_mamba2_lion_multidil_v2_seed42,17,0.115719033480329
1,mamba2,MSDC,7m_mamba2_lion_multidil_v2_seed42,18,0.1125888809265869
1,mamba2,MSDC,7m_mamba2_lion_multidil_v2_seed42,19,0.1106794377043243
1,mamba2,MSDC,7m_mamba2_lion_multidil_v2_seed42,20,0.1083418503970386
1,mamba2,MSDC,7m_mamba2_lion_multidil_v2_seed42,21,0.1058460662953567
1,mamba2,MSDC,7m_mamba2_lion_multidil_v2_seed42,22,0.1041257693247297
1,mamba2,MSDC,7m_mamba2_lion_multidil_v2_seed42,23,0.1044725057378669
1,mamba2,MSDC,7m_mamba2_lion_multidil_v2_seed42,24,0.1004505367623422
1,mamba2,MSDC,7m_mamba2_lion_multidil_v2_seed42,25,0.0987994282299326
1,mamba2,MSDC,7m_mamba2_lion_multidil_v2_seed42,26,0.0985776622831828
1,mamba2,MSDC,7m_mamba2_lion_multidil_v2_seed42,27,0.0966809783498664
1,mamba2,MSDC,7m_mamba2_lion_multidil_v2_seed42,28,0.0953370598635646
1,mamba2,MSDC,7m_mamba2_lion_multidil_v2_seed42,29,0.0945668270711289
1,mamba2,MSDC,7m_mamba2_lion_multidil_v2_seed42,30,0.0938470385081476
1,mamba2,MSDC,7m_mamba2_lion_multidil_v2_seed42,31,0.0932714286266391
1,mamba2,MSDC,7m_mamba2_lion_multidil_v2_seed42,32,0.0926507471360707
1,mamba2,MSDC,7m_mamba2_lion_multidil_v2_seed42,33,0.091126344677049
